"Sociedad","Periodo","Ejercicio","NªDocumento SAP","Division","Fecha Contable","Tip.Document","Tip.Comproba","  Numero Factura","Cod.Proveedor SAP","Nombre Proveedor","Pais Provee","      CUIT"," Importe Factura"," Percepción IIBB","Total Otros Impues"," Tasa IVA","   Importe IVA","Exento 7 No Imponi","Importe Percepción","Importe Ret. IVA T","Moneda"
"  AR01","6","2022","1100007301","5435","2010","     FA","     A","166","40240","MAILCAR SRL","    AR","30705463367","41192","355","355","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007305","9509","2010","     FA","     A","167","34018","BANK S.A.","    AR","30654929692","61657","505","505","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007343","163","2010","     FA","     A","168","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","13299","109","109","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007344","164","2010","     FA","     A","169","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","8866","73","73","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007346","160","2010","     FA","     A","170","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","45602","374","374","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007347","5430","2010","     FA","     A","171","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","8866","73","73","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007348","5433","2010","     FA","     A","172","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","25186","206","206","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007349","5433","2010","     FA","     A","173","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","1694","14","14","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007372","5430","2010","     FA","     A","174","58790","HID S.A.","    AR","30617839802","95878","4,530.00","4,530.00","0","0","-0.02","0","0"," USD"
"  AR01","6","2022","1100007377","161","2010","     FA","     A","175","33991","TAMALLANCOS S.A.","    AR","33643235949","63440","520","520","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007378","5435","2010","     FA","     A","176","33991","TAMALLANCOS S.A.","    AR","33643235949","79532","652","652","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007382","160","2010","     FA","     A","177","33996","ICEDREAM SRL","    AR","30657813865","26367","534","534","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007389","5430","2010","     FA","     A","178","34001","VERONICA S.A.","    AR","30500979824","42366","1,001.00","1,001.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007390","160","2010","     FA","     A","179","58790","HID S.A.","    AR","30617839802","43859","360","360","0","0","0.01","0","0"," USD"
"  AR01","6","2022","1100007391","160","2010","     FA","     A","180","33987","SERVIFRIO S.A.","    AR","30699661054","8519","70","70","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007393","5433","2010","     FA","     A","181","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","12426","102","102","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007397","160","2010","     FA","     A","182","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","5620","46","46","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007398","160","2010","     FA","     A","183","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","9547","78","78","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007404","5433","2010","     FA","     A","184","34018","BANK S.A.","    AR","30654929692","10732","88","88","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007405","5433","2010","     FA","     A","185","33996","ICEDREAM SRL","    AR","30657813865","69831","1,414.00","1,414.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007406","5433","2010","     FA","     A","186","33987","SERVIFRIO S.A.","    AR","30699661054","31259","260","260","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007409","5433","2010","     FA","     A","187","33997","TODOACEITE S.A","    AR","30609267352","18898","155","155","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007418","5430","2010","     FA","     A","188","74850","ADECCO ARGENTINA SA","    AR","30656760172","32482","266","266","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007419","5435","2010","     FA","     A","189","74850","ADECCO ARGENTINA SA","    AR","30656760172","74355","609","609","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007420","160","2010","     FA","     A","190","74850","ADECCO ARGENTINA SA","    AR","30656760172","509570","4,177.00","4,177.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007421","160","2010","     FA","     A","191","74850","ADECCO ARGENTINA SA","    AR","30656760172","26495","217","217","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007422","5435","2010","     FA","     A","192","74850","ADECCO ARGENTINA SA","    AR","30656760172","164058","1,345.00","1,345.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007423","161","2010","     FA","     A","193","74850","ADECCO ARGENTINA SA","    AR","30656760172","128193","1,051.00","1,051.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007424","161","2010","     FA","     A","194","74850","ADECCO ARGENTINA SA","    AR","30656760172","274014","2,246.00","2,246.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007433","5435","2010","     FA","     A","195","34040","VOLF S.A","    AR","30504363879","38785","318","318","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007435","5435","2010","     FA","     A","196","34040","VOLF S.A","    AR","30504363879","34085","279","279","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007436","5435","2010","     FA","     A","197","50353","WINE CO SA","    AR","30715311913","24778","203","203","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007437","160","2010","     FA","     A","198","58790","HID S.A.","    AR","30617839802","84793","695","695","0","0","0.05","0","0"," USD"
"  AR01","6","2022","1100007442","5430","2010","     FA","     A","199","34001","VERONICA S.A.","    AR","30500979824","60234","1,423.00","1,423.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007444","5435","2011","     FA","     A","200","34001","VERONICA S.A.","    AR","30500979824","40947","967","967","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007445","5433","2011","     FA","     A","201","34001","VERONICA S.A.","    AR","30500979824","36756","868","868","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007448","5435","2011","     FA","     A","202","34001","VERONICA S.A.","    AR","30500979824","33854","800","800","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007459","162","2011","     FA","     A","203","33957","COCA COLA FEMSA DE BS AS S.A.","    AR","30525390086","18846","450","450","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007463","5430","2011","     FA","     A","204","33957","COCA COLA FEMSA DE BS AS S.A.","    AR","30525390086","29253","698","698","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007477","5435","2011","     FA","     A","205","74865","SUMINISTRA S.R.L.","    AR","30570220132","1011971","8,295.00","8,295.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007478","5435","2011","     FA","     A","206","74865","SUMINISTRA S.R.L.","    AR","30570220132","1420412","11,643.00","11,643.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007479","5435","2011","     FA","     A","207","74865","SUMINISTRA S.R.L.","    AR","30570220132","8779","72","72","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007480","5435","2011","     FA","     A","208","74865","SUMINISTRA S.R.L.","    AR","30570220132","9950","82","82","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007481","5435","2011","     FA","     A","209","74865","SUMINISTRA S.R.L.","    AR","30570220132","252871","2,073.00","2,073.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007482","5435","2011","     FA","     A","210","74865","SUMINISTRA S.R.L.","    AR","30570220132","1055194","8,649.00","8,649.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007483","5435","2011","     FA","     A","211","74865","SUMINISTRA S.R.L.","    AR","30570220132","28099","230","230","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007484","5435","2011","     FA","     A","212","74865","SUMINISTRA S.R.L.","    AR","30570220132","306165","2,510.00","2,510.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007491","5433","2011","     FA","     A","213","41508","T.C.L. S.A.","    AR","30709787574","11956","98","98","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007497","5430","2011","     FA","     A","214","74865","SUMINISTRA S.R.L.","    AR","30570220132","159533","1,308.00","1,308.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007498","5430","2011","     FA","     A","215","74865","SUMINISTRA S.R.L.","    AR","30570220132","13430","110","110","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007499","5430","2011","     FA","     A","216","74865","SUMINISTRA S.R.L.","    AR","30570220132","224473","1,840.00","1,840.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007500","5430","2011","     FA","     A","217","74865","SUMINISTRA S.R.L.","    AR","30570220132","411216","3,371.00","3,371.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007505","169","2011","     FA","     A","218","34012","TTS VIAJES S.A.","    AR","30521151818","35810","322","322","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007506","9509","2011","     FA","     A","219","34012","TTS VIAJES S.A.","    AR","30521151818","36100","355","355","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007517","161","2011","     FA","     A","220","74865","SUMINISTRA S.R.L.","    AR","30570220132","488781","4,006.00","4,006.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007518","5433","2011","     FA","     A","221","74865","SUMINISTRA S.R.L.","    AR","30570220132","138812","1,138.00","1,138.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007519","5433","2011","     FA","     A","222","74865","SUMINISTRA S.R.L.","    AR","30570220132","173485","1,422.00","1,422.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007520","5433","2011","     FA","     A","223","74865","SUMINISTRA S.R.L.","    AR","30570220132","34878","286","286","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007524","5430","2011","     FA","     A","224","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","65645","538","538","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007530","161","2011","     FA","     A","225","41508","T.C.L. S.A.","    AR","30709787574","99611","816","816","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007535","162","2011","     FA","     A","226","74865","SUMINISTRA S.R.L.","    AR","30570220132","121728","998","998","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007536","162","2011","     FA","     A","227","74865","SUMINISTRA S.R.L.","    AR","30570220132","110394","905","905","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007539","160","2011","     FA","     A","228","40240","MAILCAR SRL","    AR","30705463367","19544","172","172","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007541","161","2011","     FA","     A","229","74865","SUMINISTRA S.R.L.","    AR","30570220132","19808","162","162","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007542","160","2011","     FA","     A","230","74865","SUMINISTRA S.R.L.","    AR","30570220132","842062","6,902.00","6,902.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007543","160","2011","     FA","     A","231","74865","SUMINISTRA S.R.L.","    AR","30570220132","271286","2,224.00","2,224.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007544","160","2011","     FA","     A","232","74865","SUMINISTRA S.R.L.","    AR","30570220132","26881","220","220","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007545","160","2011","     FA","     A","233","74865","SUMINISTRA S.R.L.","    AR","30570220132","164995","1,352.00","1,352.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007552","164","2011","     NC","     A","234","34251","NATIONAL SERVICE ARGENTINA SA","    AR","30652010489","-17534","-108","-108","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007553","161","2011","     FA","     A","235","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","13947","106","106","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007554","161","2011","     FA","     A","236","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","13940","106","106","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007555","161","2011","     FA","     A","237","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","6330","36","36","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007556","161","2011","     FA","     A","238","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","6486","37","37","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007557","161","2011","     FA","     A","239","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","7161","41","41","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007558","161","2011","     FA","     A","240","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","7720","44","44","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007559","169","2011","     FA","     A","241","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","32062","27","27","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007560","169","2011","     FA","     A","242","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","30973","35","35","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007561","169","2011","     FA","     A","243","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","24404","1,077.00","1,077.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007562","169","2011","     FA","     A","244","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","23505","1,028.00","1,028.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007563","169","2011","     FA","     A","245","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","28027","5","5","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007564","169","2011","     FA","     A","246","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","26655","10","10","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007565","169","2011","     FA","     A","247","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","30309","13","13","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007566","164","2011","     NC","     A","248","34251","NATIONAL SERVICE ARGENTINA SA","    AR","30652010489","-14612","-90","-90","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007567","5435","2011","     FA","     A","249","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","22960","518","518","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007568","5435","2011","     FA","     A","250","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","26060","588","588","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007569","5435","2011","     FA","     A","251","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","25015","564","564","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007570","5435","2011","     FA","     A","252","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","23959","540","540","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007571","5435","2011","     FA","     A","253","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","30654","691","691","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007573","5435","2011","     FA","     A","254","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","5724","129","129","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007574","5435","2011","     FA","     A","255","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","16490","372","372","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007575","5433","2011","     FA","     A","256","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","26345","1,162.00","1,162.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007576","5433","2011","     FA","     A","257","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","25463","1,123.00","1,123.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007577","5433","2011","     FA","     A","258","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","1900","44","44","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007578","5433","2011","     FA","     A","259","33551","TELEFONICA DE ARGENTINA S.A.","    AR","30639453975","13106","296","296","0","0","0","0","0"," ARS"
